Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Province/State,Country/Region,date,Deaths,Confirmed,Recovered,Lat,Long
7061.0,7061.0,7061.0,96.0,,North Macedonia,2/26/20,0,1,0,,
7062.0,7062.0,7062.0,97.0,,Norway,2/26/20,0,1,0,,
7063.0,7063.0,7063.0,98.0,,Romania,2/26/20,0,1,0,,
7064.0,7064.0,7064.0,99.0,,Denmark,2/26/20,0,0,0,,
7065.0,7065.0,7065.0,100.0,,Estonia,2/26/20,0,0,0,,
7066.0,7066.0,7066.0,101.0,,Netherlands,2/26/20,0,0,0,,
7067.0,7067.0,7067.0,102.0,,San Marino,2/26/20,0,0,0,,
7068.0,7068.0,7068.0,103.0,,Belarus,2/26/20,0,0,0,,
7069.0,7069.0,7069.0,104.0," Montreal, QC",Canada,2/26/20,0,0,0,,
7070.0,7070.0,7070.0,105.0,,Iceland,2/26/20,0,0,0,,
7071.0,7071.0,7071.0,106.0,,Lithuania,2/26/20,0,0,0,,
7072.0,7072.0,7072.0,107.0,,Mexico,2/26/20,0,0,0,,
7073.0,7073.0,7073.0,108.0,,New Zealand,2/26/20,0,0,0,,
7074.0,7074.0,7074.0,109.0,,Nigeria,2/26/20,0,0,0,,
7075.0,7075.0,7075.0,110.0,Western Australia,Australia,2/26/20,0,0,0,,
7076.0,7076.0,7076.0,111.0,,Ireland,2/26/20,0,0,0,,
7077.0,7077.0,7077.0,112.0,,Luxembourg,2/26/20,0,0,0,,
7078.0,7078.0,7078.0,113.0,,Monaco,2/26/20,0,0,0,,
7079.0,7079.0,7079.0,114.0,,Qatar,2/26/20,0,0,0,,
7080.0,7080.0,7080.0,115.0,"Snohomish County, WA",US,2/26/20,0,0,0,,
7081.0,7081.0,7081.0,116.0,,Ecuador,2/26/20,0,0,0,,
7082.0,7082.0,7082.0,117.0,,Azerbaijan,2/26/20,0,0,0,,
7083.0,7083.0,7083.0,118.0,,Czech Republic,2/26/20,0,0,0,,
7084.0,7084.0,7084.0,119.0,,Armenia,2/26/20,0,0,0,,
7085.0,7085.0,7085.0,120.0,,Dominican Republic,2/26/20,0,0,0,,
7086.0,7086.0,7086.0,121.0,"Providence, RI",US,2/26/20,0,0,0,,
7087.0,7087.0,7087.0,122.0,,Indonesia,2/26/20,0,0,0,,
7088.0,7088.0,7088.0,123.0,,Portugal,2/26/20,0,0,0,,
7089.0,7089.0,7089.0,124.0,,Andorra,2/26/20,0,0,0,,
7090.0,7090.0,7090.0,125.0,Tasmania,Australia,2/26/20,0,0,0,,
7091.0,7091.0,7091.0,126.0,,Latvia,2/26/20,0,0,0,,
7092.0,7092.0,7092.0,127.0,,Morocco,2/26/20,0,0,0,,
7093.0,7093.0,7093.0,128.0,,Saudi Arabia,2/26/20,0,0,0,,
7094.0,7094.0,7094.0,129.0,,Senegal,2/26/20,0,0,0,,
7095.0,7095.0,7095.0,130.0,"Grafton County, NH",US,2/26/20,0,0,0,,
7096.0,7096.0,7096.0,131.0,"Hillsborough, FL",US,2/26/20,0,0,0,,
7097.0,7097.0,7097.0,132.0,"Placer County, CA",US,2/26/20,0,0,0,,
7098.0,7098.0,7098.0,133.0,"San Mateo, CA",US,2/26/20,0,0,0,,
7099.0,7099.0,7099.0,134.0,"Sarasota, FL",US,2/26/20,0,0,0,,
7100.0,7100.0,7100.0,135.0,"Sonoma County, CA",US,2/26/20,0,0,0,,
7101.0,7101.0,7101.0,136.0,"Umatilla, OR",US,2/26/20,0,0,0,,
7102.0,7102.0,7102.0,137.0,"Fulton County, GA",US,2/26/20,0,0,0,,
7103.0,7103.0,7103.0,138.0,"Washington County, OR",US,2/26/20,0,0,0,,
7104.0,7104.0,7104.0,139.0,,Argentina,2/26/20,0,0,0,,
7105.0,7105.0,7105.0,140.0,,Chile,2/26/20,0,0,0,,
7106.0,7106.0,7106.0,141.0,,Jordan,2/26/20,0,0,0,,
7107.0,7107.0,7107.0,142.0," Norfolk County, MA",US,2/26/20,0,0,0,,
7108.0,7108.0,7108.0,143.0,"Berkeley, CA",US,2/26/20,0,0,0,,
7109.0,7109.0,7109.0,144.0,"Maricopa County, AZ",US,2/26/20,0,0,0,,
7110.0,7110.0,7110.0,145.0,"Wake County, NC",US,2/26/20,0,0,0,,
7111.0,7111.0,7111.0,146.0,"Westchester County, NY",US,2/26/20,0,0,0,,
7112.0,7112.0,7112.0,147.0,,Ukraine,2/26/20,0,0,0,,
7113.0,7113.0,7113.0,148.0,,Saint Barthelemy,2/26/20,0,0,0,,
7114.0,7114.0,7114.0,149.0,"Orange County, CA",US,2/26/20,0,1,0,,
7115.0,7115.0,7115.0,150.0,,Hungary,2/26/20,0,0,0,,
7116.0,7116.0,7116.0,151.0,Northern Territory,Australia,2/26/20,0,0,0,,
7117.0,7117.0,7117.0,152.0,,Faroe Islands,2/26/20,0,0,0,,
7118.0,7118.0,7118.0,153.0,,Gibraltar,2/26/20,0,0,0,,
7119.0,7119.0,7119.0,154.0,,Liechtenstein,2/26/20,0,0,0,,
7120.0,7120.0,7120.0,155.0,,Poland,2/26/20,0,0,0,,
7121.0,7121.0,7121.0,156.0,,Tunisia,2/26/20,0,0,0,,
7122.0,7122.0,7122.0,157.0,"Contra Costa County, CA",US,2/26/20,0,0,0,,
7123.0,7123.0,7123.0,158.0,,Palestine,2/26/20,0,0,0,,
7124.0,7124.0,7124.0,159.0,,Bosnia and Herzegovina,2/26/20,0,0,0,,
7125.0,7125.0,7125.0,160.0,,Slovenia,2/26/20,0,0,0,,
7126.0,7126.0,7126.0,161.0,"Bergen County, NJ",US,2/26/20,0,0,0,,
7127.0,7127.0,7127.0,162.0,"Harris County, TX",US,2/26/20,0,0,0,,
7128.0,7128.0,7128.0,163.0,"San Francisco County, CA",US,2/26/20,0,0,0,,
7129.0,7129.0,7129.0,164.0,,South Africa,2/26/20,0,0,0,,
7130.0,7130.0,7130.0,165.0,"Clark County, NV",US,2/26/20,0,0,0,,
7131.0,7131.0,7131.0,166.0,"Fort Bend County, TX",US,2/26/20,0,0,0,,
7132.0,7132.0,7132.0,167.0,"Grant County, WA",US,2/26/20,0,0,0,,
7133.0,7133.0,7133.0,168.0,"Santa Rosa County, FL",US,2/26/20,0,0,0,,
7134.0,7134.0,7134.0,169.0,"Williamson County, TN",US,2/26/20,0,0,0,,
7135.0,7135.0,7135.0,170.0,"New York County, NY",US,2/26/20,0,0,0,,
7136.0,7136.0,7136.0,171.0,"Unassigned Location, WA",US,2/26/20,0,0,0,,
7137.0,7137.0,7137.0,172.0,"Montgomery County, MD",US,2/26/20,0,0,0,,
7138.0,7138.0,7138.0,173.0,"Suffolk County, MA",US,2/26/20,0,1,0,,
7139.0,7139.0,7139.0,174.0,"Denver County, CO",US,2/26/20,0,0,0,,
7140.0,7140.0,7140.0,175.0,"Summit County, CO",US,2/26/20,0,0,0,,
7141.0,7141.0,7141.0,176.0,,Bhutan,2/26/20,0,0,0,,
7142.0,7142.0,7142.0,177.0,,Cameroon,2/26/20,0,0,0,,
7143.0,7143.0,7143.0,178.0,"Calgary, Alberta",Canada,2/26/20,0,0,0,,
7144.0,7144.0,7144.0,179.0,,Colombia,2/26/20,0,0,0,,
7145.0,7145.0,7145.0,180.0,,Costa Rica,2/26/20,0,0,0,,
7146.0,7146.0,7146.0,181.0,,Peru,2/26/20,0,0,0,,
7147.0,7147.0,7147.0,182.0,,Serbia,2/26/20,0,0,0,,
7148.0,7148.0,7148.0,183.0,,Slovakia,2/26/20,0,0,0,,
7149.0,7149.0,7149.0,184.0,,Togo,2/26/20,0,0,0,,
7150.0,7150.0,7150.0,185.0,"Chatham County, NC",US,2/26/20,0,0,0,,
7151.0,7151.0,7151.0,186.0,"Delaware County, PA",US,2/26/20,0,0,0,,
7152.0,7152.0,7152.0,187.0,"Douglas County, NE",US,2/26/20,0,0,0,,
7153.0,7153.0,7153.0,188.0,"Fayette County, KY",US,2/26/20,0,0,0,,
7154.0,7154.0,7154.0,189.0,"Floyd County, GA",US,2/26/20,0,0,0,,
7155.0,7155.0,7155.0,190.0,"Marion County, IN",US,2/26/20,0,0,0,,
7156.0,7156.0,7156.0,191.0,"Middlesex County, MA",US,2/26/20,0,0,0,,
7157.0,7157.0,7157.0,192.0,"Nassau County, NY",US,2/26/20,0,0,0,,
7158.0,7158.0,7158.0,193.0,"Norwell County, MA",US,2/26/20,0,0,0,,
7159.0,7159.0,7159.0,194.0,"Ramsey County, MN",US,2/26/20,0,0,0,,
7160.0,7160.0,7160.0,195.0,"Washoe County, NV",US,2/26/20,0,0,0,,
7161.0,7161.0,7161.0,196.0,"Wayne County, PA",US,2/26/20,0,0,0,,
7162.0,7162.0,7162.0,197.0,"Yolo County, CA",US,2/26/20,0,0,0,,
7163.0,7163.0,7163.0,198.0,,Vatican City,2/26/20,0,0,0,,
7164.0,7164.0,7164.0,0.0,Anhui,Mainland China,2/27/20,6,989,792,,
7165.0,7165.0,7165.0,1.0,Beijing,Mainland China,2/27/20,5,410,248,,
7166.0,7166.0,7166.0,2.0,Chongqing,Mainland China,2/27/20,6,576,401,,
7167.0,7167.0,7167.0,3.0,Fujian,Mainland China,2/27/20,1,296,228,,
7168.0,7168.0,7168.0,4.0,Gansu,Mainland China,2/27/20,2,91,81,,
7169.0,7169.0,7169.0,5.0,Guangdong,Mainland China,2/27/20,7,1347,890,,
7170.0,7170.0,7170.0,6.0,Guangxi,Mainland China,2/27/20,2,252,161,,
7171.0,7171.0,7171.0,7.0,Guizhou,Mainland China,2/27/20,2,146,112,,
7172.0,7172.0,7172.0,8.0,Hainan,Mainland China,2/27/20,5,168,131,,
7173.0,7173.0,7173.0,9.0,Hebei,Mainland China,2/27/20,6,317,274,,
7174.0,7174.0,7174.0,10.0,Heilongjiang,Mainland China,2/27/20,13,480,270,,
7175.0,7175.0,7175.0,11.0,Henan,Mainland China,2/27/20,20,1272,1068,,
7176.0,7176.0,7176.0,12.0,Hubei,Mainland China,2/27/20,2641,65596,23383,,
7177.0,7177.0,7177.0,13.0,Hunan,Mainland China,2/27/20,4,1017,804,,
7178.0,7178.0,7178.0,14.0,Inner Mongolia,Mainland China,2/27/20,0,75,43,,
7179.0,7179.0,7179.0,15.0,Jiangsu,Mainland China,2/27/20,0,631,498,,
7180.0,7180.0,7180.0,16.0,Jiangxi,Mainland China,2/27/20,1,934,754,,
7181.0,7181.0,7181.0,17.0,Jilin,Mainland China,2/27/20,1,93,67,,
7182.0,7182.0,7182.0,18.0,Liaoning,Mainland China,2/27/20,1,121,93,,
7183.0,7183.0,7183.0,19.0,Ningxia,Mainland China,2/27/20,0,72,68,,
7184.0,7184.0,7184.0,20.0,Qinghai,Mainland China,2/27/20,0,18,18,,
7185.0,7185.0,7185.0,21.0,Shaanxi,Mainland China,2/27/20,1,245,195,,
7186.0,7186.0,7186.0,22.0,Shandong,Mainland China,2/27/20,6,756,387,,
7187.0,7187.0,7187.0,23.0,Shanghai,Mainland China,2/27/20,3,337,276,,
7188.0,7188.0,7188.0,24.0,Shanxi,Mainland China,2/27/20,0,133,107,,
7189.0,7189.0,7189.0,25.0,Sichuan,Mainland China,2/27/20,3,534,321,,
7190.0,7190.0,7190.0,26.0,Tianjin,Mainland China,2/27/20,3,136,102,,
7191.0,7191.0,7191.0,27.0,Tibet,Mainland China,2/27/20,0,1,1,,
7192.0,7192.0,7192.0,28.0,Xinjiang,Mainland China,2/27/20,2,76,43,,
7193.0,7193.0,7193.0,29.0,Yunnan,Mainland China,2/27/20,2,174,150,,
7194.0,7194.0,7194.0,30.0,Zhejiang,Mainland China,2/27/20,1,1205,932,,
7195.0,7195.0,7195.0,31.0,,Thailand,2/27/20,0,40,22,,
7196.0,7196.0,7196.0,32.0,,Japan,2/27/20,4,214,22,,
7197.0,7197.0,7197.0,33.0,,South Korea,2/27/20,13,1766,22,,
7198.0,7198.0,7198.0,34.0,Taiwan,Taiwan,2/27/20,1,32,5,,
7199.0,7199.0,7199.0,35.0,"King County, WA",US,2/27/20,0,1,1,,
7200.0,7200.0,7200.0,36.0,"Cook County, IL",US,2/27/20,0,2,2,,
7201.0,7201.0,7201.0,37.0,"Tempe, AZ",US,2/27/20,0,1,1,,
7202.0,7202.0,7202.0,38.0,Macau,Macau,2/27/20,0,10,8,,
7203.0,7203.0,7203.0,39.0,Hong Kong,Hong Kong,2/27/20,2,92,24,,
7204.0,7204.0,7204.0,40.0,,Singapore,2/27/20,0,93,62,,
7205.0,7205.0,7205.0,41.0,,Vietnam,2/27/20,0,16,16,,
7206.0,7206.0,7206.0,42.0,,France,2/27/20,2,38,11,,
7207.0,7207.0,7207.0,43.0,,Nepal,2/27/20,0,1,1,,
7208.0,7208.0,7208.0,44.0,,Malaysia,2/27/20,0,23,18,,
7209.0,7209.0,7209.0,45.0,"Toronto, ON",Canada,2/27/20,0,5,2,,
7210.0,7210.0,7210.0,46.0,British Columbia,Canada,2/27/20,0,7,3,,
7211.0,7211.0,7211.0,47.0,"Los Angeles, CA",US,2/27/20,0,1,0,,
7212.0,7212.0,7212.0,48.0,New South Wales,Australia,2/27/20,0,4,4,,
7213.0,7213.0,7213.0,49.0,Victoria,Australia,2/27/20,0,4,4,,
7214.0,7214.0,7214.0,50.0,Queensland,Australia,2/27/20,0,5,1,,
7215.0,7215.0,7215.0,51.0,,Cambodia,2/27/20,0,1,1,,
7216.0,7216.0,7216.0,52.0,,Sri Lanka,2/27/20,0,1,1,,
7217.0,7217.0,7217.0,53.0,,Germany,2/27/20,0,46,16,,
7218.0,7218.0,7218.0,54.0,,Finland,2/27/20,0,2,1,,
7219.0,7219.0,7219.0,55.0,,United Arab Emirates,2/27/20,0,13,4,,
7220.0,7220.0,7220.0,56.0,,Philippines,2/27/20,1,3,1,,
7221.0,7221.0,7221.0,57.0,,India,2/27/20,0,3,3,,
7222.0,7222.0,7222.0,58.0,"London, ON",Canada,2/27/20,0,1,1,,
7223.0,7223.0,7223.0,59.0,,Italy,2/27/20,17,655,45,,
7224.0,7224.0,7224.0,60.0,,UK,2/27/20,0,15,8,,
7225.0,7225.0,7225.0,61.0,,Russia,2/27/20,0,2,2,,
7226.0,7226.0,7226.0,62.0,,Sweden,2/27/20,0,7,0,,
7227.0,7227.0,7227.0,63.0,"Santa Clara, CA",US,2/27/20,0,2,1,,
7228.0,7228.0,7228.0,64.0,,Spain,2/27/20,0,15,2,,
7229.0,7229.0,7229.0,65.0,South Australia,Australia,2/27/20,0,2,2,,
7230.0,7230.0,7230.0,66.0,"San Benito, CA",US,2/27/20,0,2,0,,
7231.0,7231.0,7231.0,67.0,,Belgium,2/27/20,0,1,1,,
7232.0,7232.0,7232.0,68.0,"Madison, WI",US,2/27/20,0,1,0,,
7233.0,7233.0,7233.0,69.0,Diamond Princess cruise ship,Others,2/27/20,4,705,10,,
7234.0,7234.0,7234.0,70.0,"San Diego County, CA",US,2/27/20,0,2,1,,
7235.0,7235.0,7235.0,71.0,"San Antonio, TX",US,2/27/20,0,1,0,,
7236.0,7236.0,7236.0,72.0,,Egypt,2/27/20,0,1,0,,
7237.0,7237.0,7237.0,73.0,,Iran,2/27/20,26,245,49,,
7238.0,7238.0,7238.0,74.0,"Omaha, NE (From Diamond Princess)",US,2/27/20,0,0,0,,
7239.0,7239.0,7239.0,75.0,"Travis, CA (From Diamond Princess)",US,2/27/20,0,0,0,,
7240.0,7240.0,7240.0,76.0,From Diamond Princess,Australia,2/27/20,0,8,0,,
7241.0,7241.0,7241.0,77.0,"Lackland, TX (From Diamond Princess)",US,2/27/20,0,0,0,,
7242.0,7242.0,7242.0,78.0,,Lebanon,2/27/20,0,2,0,,
7243.0,7243.0,7243.0,79.0,"Humboldt County, CA",US,2/27/20,0,1,0,,
7244.0,7244.0,7244.0,80.0,"Sacramento County, CA",US,2/27/20,0,2,0,,
7245.0,7245.0,7245.0,81.0,,Iraq,2/27/20,0,7,0,,
7246.0,7246.0,7246.0,82.0,Unassigned Location (From Diamond Princess),US,2/27/20,0,42,0,,
7247.0,7247.0,7247.0,83.0,,Oman,2/27/20,0,4,0,,
7248.0,7248.0,7248.0,84.0,,Afghanistan,2/27/20,0,1,0,,
7249.0,7249.0,7249.0,85.0,,Bahrain,2/27/20,0,33,0,,
7250.0,7250.0,7250.0,86.0,,Kuwait,2/27/20,0,43,0,,
7251.0,7251.0,7251.0,87.0,,Algeria,2/27/20,0,1,0,,
7252.0,7252.0,7252.0,88.0,,Croatia,2/27/20,0,3,0,,
7253.0,7253.0,7253.0,89.0,,Switzerland,2/27/20,0,8,0,,
7254.0,7254.0,7254.0,90.0,,Austria,2/27/20,0,3,0,,
7255.0,7255.0,7255.0,91.0,,Israel,2/27/20,0,3,1,,
7256.0,7256.0,7256.0,92.0,,Pakistan,2/27/20,0,2,0,,
7257.0,7257.0,7257.0,93.0,,Brazil,2/27/20,0,1,0,,
7258.0,7258.0,7258.0,94.0,,Georgia,2/27/20,0,1,0,,
7259.0,7259.0,7259.0,95.0,,Greece,2/27/20,0,3,0,,
7260.0,7260.0,7260.0,96.0,,North Macedonia,2/27/20,0,1,0,,
7261.0,7261.0,7261.0,97.0,,Norway,2/27/20,0,1,0,,
7262.0,7262.0,7262.0,98.0,,Romania,2/27/20,0,1,0,,
7263.0,7263.0,7263.0,99.0,,Denmark,2/27/20,0,1,0,,
7264.0,7264.0,7264.0,100.0,,Estonia,2/27/20,0,1,0,,
7265.0,7265.0,7265.0,101.0,,Netherlands,2/27/20,0,1,0,,
7266.0,7266.0,7266.0,102.0,,San Marino,2/27/20,0,1,0,,
7267.0,7267.0,7267.0,103.0,,Belarus,2/27/20,0,0,0,,
7268.0,7268.0,7268.0,104.0," Montreal, QC",Canada,2/27/20,0,0,0,,
7269.0,7269.0,7269.0,105.0,,Iceland,2/27/20,0,0,0,,
7270.0,7270.0,7270.0,106.0,,Lithuania,2/27/20,0,0,0,,
7271.0,7271.0,7271.0,107.0,,Mexico,2/27/20,0,0,0,,
7272.0,7272.0,7272.0,108.0,,New Zealand,2/27/20,0,0,0,,
7273.0,7273.0,7273.0,109.0,,Nigeria,2/27/20,0,0,0,,
7274.0,7274.0,7274.0,110.0,Western Australia,Australia,2/27/20,0,0,0,,
7275.0,7275.0,7275.0,111.0,,Ireland,2/27/20,0,0,0,,
7276.0,7276.0,7276.0,112.0,,Luxembourg,2/27/20,0,0,0,,
7277.0,7277.0,7277.0,113.0,,Monaco,2/27/20,0,0,0,,
7278.0,7278.0,7278.0,114.0,,Qatar,2/27/20,0,0,0,,
7279.0,7279.0,7279.0,115.0,"Snohomish County, WA",US,2/27/20,0,0,0,,
7280.0,7280.0,7280.0,116.0,,Ecuador,2/27/20,0,0,0,,
7281.0,7281.0,7281.0,117.0,,Azerbaijan,2/27/20,0,0,0,,
7282.0,7282.0,7282.0,118.0,,Czech Republic,2/27/20,0,0,0,,
7283.0,7283.0,7283.0,119.0,,Armenia,2/27/20,0,0,0,,
7284.0,7284.0,7284.0,120.0,,Dominican Republic,2/27/20,0,0,0,,
7285.0,7285.0,7285.0,121.0,"Providence, RI",US,2/27/20,0,0,0,,
7286.0,7286.0,7286.0,122.0,,Indonesia,2/27/20,0,0,0,,
7287.0,7287.0,7287.0,123.0,,Portugal,2/27/20,0,0,0,,
7288.0,7288.0,7288.0,124.0,,Andorra,2/27/20,0,0,0,,
7289.0,7289.0,7289.0,125.0,Tasmania,Australia,2/27/20,0,0,0,,
7290.0,7290.0,7290.0,126.0,,Latvia,2/27/20,0,0,0,,
7291.0,7291.0,7291.0,127.0,,Morocco,2/27/20,0,0,0,,
7292.0,7292.0,7292.0,128.0,,Saudi Arabia,2/27/20,0,0,0,,
7293.0,7293.0,7293.0,129.0,,Senegal,2/27/20,0,0,0,,
7294.0,7294.0,7294.0,130.0,"Grafton County, NH",US,2/27/20,0,0,0,,
7295.0,7295.0,7295.0,131.0,"Hillsborough, FL",US,2/27/20,0,0,0,,
7296.0,7296.0,7296.0,132.0,"Placer County, CA",US,2/27/20,0,0,0,,
7297.0,7297.0,7297.0,133.0,"San Mateo, CA",US,2/27/20,0,0,0,,
7298.0,7298.0,7298.0,134.0,"Sarasota, FL",US,2/27/20,0,0,0,,
7299.0,7299.0,7299.0,135.0,"Sonoma County, CA",US,2/27/20,0,0,0,,
7300.0,7300.0,7300.0,136.0,"Umatilla, OR",US,2/27/20,0,0,0,,
7301.0,7301.0,7301.0,137.0,"Fulton County, GA",US,2/27/20,0,0,0,,
7302.0,7302.0,7302.0,138.0,"Washington County, OR",US,2/27/20,0,0,0,,
7303.0,7303.0,7303.0,139.0,,Argentina,2/27/20,0,0,0,,
7304.0,7304.0,7304.0,140.0,,Chile,2/27/20,0,0,0,,
7305.0,7305.0,7305.0,141.0,,Jordan,2/27/20,0,0,0,,
7306.0,7306.0,7306.0,142.0," Norfolk County, MA",US,2/27/20,0,0,0,,
7307.0,7307.0,7307.0,143.0,"Berkeley, CA",US,2/27/20,0,0,0,,
7308.0,7308.0,7308.0,144.0,"Maricopa County, AZ",US,2/27/20,0,0,0,,
7309.0,7309.0,7309.0,145.0,"Wake County, NC",US,2/27/20,0,0,0,,
7310.0,7310.0,7310.0,146.0,"Westchester County, NY",US,2/27/20,0,0,0,,
7311.0,7311.0,7311.0,147.0,,Ukraine,2/27/20,0,0,0,,
7312.0,7312.0,7312.0,148.0,,Saint Barthelemy,2/27/20,0,0,0,,
7313.0,7313.0,7313.0,149.0,"Orange County, CA",US,2/27/20,0,1,0,,
7314.0,7314.0,7314.0,150.0,,Hungary,2/27/20,0,0,0,,
7315.0,7315.0,7315.0,151.0,Northern Territory,Australia,2/27/20,0,0,0,,
7316.0,7316.0,7316.0,152.0,,Faroe Islands,2/27/20,0,0,0,,
7317.0,7317.0,7317.0,153.0,,Gibraltar,2/27/20,0,0,0,,
7318.0,7318.0,7318.0,154.0,,Liechtenstein,2/27/20,0,0,0,,
7319.0,7319.0,7319.0,155.0,,Poland,2/27/20,0,0,0,,
7320.0,7320.0,7320.0,156.0,,Tunisia,2/27/20,0,0,0,,
7321.0,7321.0,7321.0,157.0,"Contra Costa County, CA",US,2/27/20,0,0,0,,
7322.0,7322.0,7322.0,158.0,,Palestine,2/27/20,0,0,0,,
7323.0,7323.0,7323.0,159.0,,Bosnia and Herzegovina,2/27/20,0,0,0,,
7324.0,7324.0,7324.0,160.0,,Slovenia,2/27/20,0,0,0,,
7325.0,7325.0,7325.0,161.0,"Bergen County, NJ",US,2/27/20,0,0,0,,
7326.0,7326.0,7326.0,162.0,"Harris County, TX",US,2/27/20,0,0,0,,
7327.0,7327.0,7327.0,163.0,"San Francisco County, CA",US,2/27/20,0,0,0,,
7328.0,7328.0,7328.0,164.0,,South Africa,2/27/20,0,0,0,,
7329.0,7329.0,7329.0,165.0,"Clark County, NV",US,2/27/20,0,0,0,,
7330.0,7330.0,7330.0,166.0,"Fort Bend County, TX",US,2/27/20,0,0,0,,
7331.0,7331.0,7331.0,167.0,"Grant County, WA",US,2/27/20,0,0,0,,
7332.0,7332.0,7332.0,168.0,"Santa Rosa County, FL",US,2/27/20,0,0,0,,
7333.0,7333.0,7333.0,169.0,"Williamson County, TN",US,2/27/20,0,0,0,,
7334.0,7334.0,7334.0,170.0,"New York County, NY",US,2/27/20,0,0,0,,
7335.0,7335.0,7335.0,171.0,"Unassigned Location, WA",US,2/27/20,0,0,0,,
7336.0,7336.0,7336.0,172.0,"Montgomery County, MD",US,2/27/20,0,0,0,,
7337.0,7337.0,7337.0,173.0,"Suffolk County, MA",US,2/27/20,0,1,0,,
7338.0,7338.0,7338.0,174.0,"Denver County, CO",US,2/27/20,0,0,0,,
7339.0,7339.0,7339.0,175.0,"Summit County, CO",US,2/27/20,0,0,0,,
7340.0,7340.0,7340.0,176.0,,Bhutan,2/27/20,0,0,0,,
7341.0,7341.0,7341.0,177.0,,Cameroon,2/27/20,0,0,0,,
7342.0,7342.0,7342.0,178.0,"Calgary, Alberta",Canada,2/27/20,0,0,0,,
7343.0,7343.0,7343.0,179.0,,Colombia,2/27/20,0,0,0,,
7344.0,7344.0,7344.0,180.0,,Costa Rica,2/27/20,0,0,0,,
7345.0,7345.0,7345.0,181.0,,Peru,2/27/20,0,0,0,,
7346.0,7346.0,7346.0,182.0,,Serbia,2/27/20,0,0,0,,
7347.0,7347.0,7347.0,183.0,,Slovakia,2/27/20,0,0,0,,
7348.0,7348.0,7348.0,184.0,,Togo,2/27/20,0,0,0,,
7349.0,7349.0,7349.0,185.0,"Chatham County, NC",US,2/27/20,0,0,0,,
7350.0,7350.0,7350.0,186.0,"Delaware County, PA",US,2/27/20,0,0,0,,
7351.0,7351.0,7351.0,187.0,"Douglas County, NE",US,2/27/20,0,0,0,,
7352.0,7352.0,7352.0,188.0,"Fayette County, KY",US,2/27/20,0,0,0,,
7353.0,7353.0,7353.0,189.0,"Floyd County, GA",US,2/27/20,0,0,0,,
7354.0,7354.0,7354.0,190.0,"Marion County, IN",US,2/27/20,0,0,0,,
7355.0,7355.0,7355.0,191.0,"Middlesex County, MA",US,2/27/20,0,0,0,,
7356.0,7356.0,7356.0,192.0,"Nassau County, NY",US,2/27/20,0,0,0,,
7357.0,7357.0,7357.0,193.0,"Norwell County, MA",US,2/27/20,0,0,0,,
7358.0,7358.0,7358.0,194.0,"Ramsey County, MN",US,2/27/20,0,0,0,,
7359.0,7359.0,7359.0,195.0,"Washoe County, NV",US,2/27/20,0,0,0,,
7360.0,7360.0,7360.0,196.0,"Wayne County, PA",US,2/27/20,0,0,0,,
7361.0,7361.0,7361.0,197.0,"Yolo County, CA",US,2/27/20,0,0,0,,
7362.0,7362.0,7362.0,198.0,,Vatican City,2/27/20,0,0,0,,
7363.0,7363.0,7363.0,0.0,Anhui,Mainland China,2/28/20,6,990,821,,
7364.0,7364.0,7364.0,1.0,Beijing,Mainland China,2/28/20,7,410,257,,
7365.0,7365.0,7365.0,2.0,Chongqing,Mainland China,2/28/20,6,576,422,,
7366.0,7366.0,7366.0,3.0,Fujian,Mainland China,2/28/20,1,296,235,,
7367.0,7367.0,7367.0,4.0,Gansu,Mainland China,2/28/20,2,91,82,,
7368.0,7368.0,7368.0,5.0,Guangdong,Mainland China,2/28/20,7,1348,935,,
7369.0,7369.0,7369.0,6.0,Guangxi,Mainland China,2/28/20,2,252,168,,
7370.0,7370.0,7370.0,7.0,Guizhou,Mainland China,2/28/20,2,146,112,,
7371.0,7371.0,7371.0,8.0,Hainan,Mainland China,2/28/20,5,168,133,,
7372.0,7372.0,7372.0,9.0,Hebei,Mainland China,2/28/20,6,318,277,,
7373.0,7373.0,7373.0,10.0,Heilongjiang,Mainland China,2/28/20,13,480,283,,
7374.0,7374.0,7374.0,11.0,Henan,Mainland China,2/28/20,20,1272,1112,,
7375.0,7375.0,7375.0,12.0,Hubei,Mainland China,2/28/20,2682,65914,26403,,
7376.0,7376.0,7376.0,13.0,Hunan,Mainland China,2/28/20,4,1017,830,,
7377.0,7377.0,7377.0,14.0,Inner Mongolia,Mainland China,2/28/20,0,75,45,,
7378.0,7378.0,7378.0,15.0,Jiangsu,Mainland China,2/28/20,0,631,515,,
7379.0,7379.0,7379.0,16.0,Jiangxi,Mainland China,2/28/20,1,935,790,,
7380.0,7380.0,7380.0,17.0,Jilin,Mainland China,2/28/20,1,93,73,,
7381.0,7381.0,7381.0,18.0,Liaoning,Mainland China,2/28/20,1,121,93,,
7382.0,7382.0,7382.0,19.0,Ningxia,Mainland China,2/28/20,0,72,68,,
7383.0,7383.0,7383.0,20.0,Qinghai,Mainland China,2/28/20,0,18,18,,
7384.0,7384.0,7384.0,21.0,Shaanxi,Mainland China,2/28/20,1,245,199,,
7385.0,7385.0,7385.0,22.0,Shandong,Mainland China,2/28/20,6,756,405,,
